time,temperature,dew_point,humidity,wind_speed,pressure,precipitation,temperature_raw,dew_point_raw,humidity_raw,wind_speed_raw,pressure_raw,precipitation_raw
2010-01-01,18.0,14.0,85.0,5.0,29.91,23.0,18 | 64.4,14 | 57.2,85,5 | 3.11,29.91 | 1013,23.0 | 0.91
2015-02-07,21.0,7.0,49.0,20.0,29.88,0.0,21 | 69.8,7 | 44.6,49,20 | 12.43,29.88 | 1012,0.0 | 0.0
2015-02-08,22.0,4.0,44.0,16.0,29.88,0.0,22 | 71.6,4 | 39.2,44,16 | 9.94,29.88 | 1012,0.0 | 0.0
2015-02-09,21.0,3.0,42.0,14.0,29.88,0.0,21 | 69.8,3 | 37.4,42,14 | 8.7,29.88 | 1012,0.0 | 0.0
2015-02-10,21.0,4.0,45.0,17.0,29.91,0.0,21 | 69.8,4 | 39.2,45,17 | 10.56,29.91 | 1013,0.0 | 0.0
2015-02-11,21.0,3.0,44.0,14.0,29.94,0.0,21 | 69.8,3 | 37.4,44,14 | 8.7,29.94 | 1014,0.0 | 0.0
2015-02-12,22.0,4.0,40.0,11.0,29.91,0.0,22 | 71.6,4 | 39.2,40,11 | 6.84,29.91 | 1013,0.0 | 0.0
2015-02-13,22.0,3.0,35.0,11.0,29.88,0.0,22 | 71.6,3 | 37.4,35,11 | 6.84,29.88 | 1012,0.0 | 0.0
2015-02-14,22.0,5.0,41.0,7.0,29.88,0.9,22 | 71.6,5 | 41.0,41,7 | 4.35,29.88 | 1012,0.9 | 0.04
2015-02-15,19.0,11.0,65.0,9.0,29.94,10.1,19 | 66.2,11 | 51.8,65,9 | 5.59,29.94 | 1014,10.1 | 0.4
2015-02-16,20.0,11.0,64.0,5.0,29.94,2.3,20 | 68.0,11 | 51.8,64,5 | 3.11,29.94 | 1014,2.3 | 0.09
2015-02-17,20.0,12.0,66.0,9.0,29.94,9.6,20 | 68.0,12 | 53.6,66,9 | 5.59,29.94 | 1014,9.6 | 0.38
2015-02-18,21.0,10.0,61.0,7.0,29.91,2.5,21 | 69.8,10 | 50.0,61,7 | 4.35,29.91 | 1013,2.5 | 0.1
2015-02-19,21.0,10.0,58.0,9.0,29.88,2.4,21 | 69.8,10 | 50.0,58,9 | 5.59,29.88 | 1012,2.4 | 0.09
2015-02-20,22.0,10.0,57.0,8.0,29.85,0.7,22 | 71.6,10 | 50.0,57,8 | 4.97,29.85 | 1011,0.7 | 0.03
2015-02-21,22.0,8.0,51.0,12.0,29.85,0.0,22 | 71.6,8 | 46.4,51,12 | 7.46,29.85 | 1011,0.0 | 0.0
2015-02-22,22.0,8.0,52.0,14.0,29.85,0.2,22 | 71.6,8 | 46.4,52,14 | 8.7,29.85 | 1011,0.2 | 0.01
2015-02-23,22.0,8.0,47.0,10.0,29.88,1.3,22 | 71.6,8 | 46.4,47,10 | 6.21,29.88 | 1012,1.3 | 0.05
2015-02-24,21.0,10.0,57.0,8.0,29.88,3.6,21 | 69.8,10 | 50.0,57,8 | 4.97,29.88 | 1012,3.6 | 0.14
2015-02-25,21.0,9.0,56.0,7.0,29.88,4.3,21 | 69.8,9 | 48.2,56,7 | 4.35,29.88 | 1012,4.3 | 0.17
2015-02-26,21.0,5.0,44.0,10.0,29.85,0.9,21 | 69.8,5 | 41.0,44,10 | 6.21,29.85 | 1011,0.9 | 0.04
2015-02-27,22.0,8.0,50.0,15.0,29.85,1.4,22 | 71.6,8 | 46.4,50,15 | 9.32,29.85 | 1011,1.4 | 0.06
2015-02-28,21.0,5.0,42.0,17.0,29.85,0.0,21 | 69.8,5 | 41.0,42,17 | 10.56,29.85 | 1011,0.0 | 0.0
2015-03-01,21.0,5.0,44.0,7.0,29.88,1.0,21 | 69.8,5 | 41.0,44,7 | 4.35,29.88 | 1012,1.0 | 0.04
2015-03-02,22.0,5.0,45.0,14.0,29.88,0.0,22 | 71.6,5 | 41.0,45,14 | 8.7,29.88 | 1012,0.0 | 0.0
2015-03-03,22.0,1.0,34.0,18.0,29.88,0.0,22 | 71.6,1 | 33.8,34,18 | 11.18,29.88 | 1012,0.0 | 0.0
2015-03-04,22.0,3.0,38.0,18.0,29.91,0.0,22 | 71.6,3 | 37.4,38,18 | 11.18,29.91 | 1013,0.0 | 0.0
2015-03-05,21.0,4.0,39.0,12.0,29.88,2.1,21 | 69.8,4 | 39.2,39,12 | 7.46,29.88 | 1012,2.1 | 0.08
2015-03-06,22.0,2.0,37.0,14.0,29.91,0.0,22 | 71.6,2 | 35.6,37,14 | 8.7,29.91 | 1013,0.0 | 0.0
2015-03-07,22.0,3.0,37.0,17.0,29.91,0.0,22 | 71.6,3 | 37.4,37,17 | 10.56,29.91 | 1013,0.0 | 0.0
2015-03-08,22.0,3.0,35.0,20.0,29.91,0.0,22 | 71.6,3 | 37.4,35,20 | 12.43,29.91 | 1013,0.0 | 0.0
2015-03-09,22.0,2.0,32.0,25.0,29.88,0.0,22 | 71.6,2 | 35.6,32,25 | 15.53,29.88 | 1012,0.0 | 0.0
2015-03-10,19.0,5.0,47.0,21.0,29.88,0.0,19 | 66.2,5 | 41.0,47,21 | 13.05,29.88 | 1012,0.0 | 0.0
2015-03-11,22.0,8.0,54.0,11.0,29.88,0.2,22 | 71.6,8 | 46.4,54,11 | 6.84,29.88 | 1012,0.2 | 0.01
2015-03-12,22.0,9.0,54.0,11.0,29.88,0.4,22 | 71.6,9 | 48.2,54,11 | 6.84,29.88 | 1012,0.4 | 0.02
2015-03-13,22.0,8.0,55.0,11.0,29.88,0.8,22 | 71.6,8 | 46.4,55,11 | 6.84,29.88 | 1012,0.8 | 0.03
2015-03-14,22.0,9.0,56.0,10.0,29.88,1.2,22 | 71.6,9 | 48.2,56,10 | 6.21,29.88 | 1012,1.2 | 0.05
2015-03-15,21.0,9.0,59.0,10.0,29.91,2.0,21 | 69.8,9 | 48.2,59,10 | 6.21,29.91 | 1013,2.0 | 0.08
2015-03-16,21.0,9.0,60.0,10.0,29.91,3.0,21 | 69.8,9 | 48.2,60,10 | 6.21,29.91 | 1013,3.0 | 0.12
2015-03-17,21.0,10.0,61.0,9.0,29.88,3.9,21 | 69.8,10 | 50.0,61,9 | 5.59,29.88 | 1012,3.9 | 0.15
2015-03-18,21.0,10.0,60.0,9.0,29.88,3.0,21 | 69.8,10 | 50.0,60,9 | 5.59,29.88 | 1012,3.0 | 0.12
2015-03-19,23.0,9.0,52.0,13.0,29.83,2.5,23 | 73.4,9 | 48.2,52,13 | 8.08,29.83 | 1010,2.5 | 0.1
2015-03-20,22.0,7.0,47.0,15.0,29.85,0.7,22 | 71.6,7 | 44.6,47,15 | 9.32,29.85 | 1011,0.7 | 0.03
2015-03-21,22.0,11.0,60.0,16.0,29.88,11.0,22 | 71.6,11 | 51.8,60,16 | 9.94,29.88 | 1012,11.0 | 0.43
2015-03-22,21.0,10.0,62.0,16.0,29.88,4.4,21 | 69.8,10 | 50.0,62,16 | 9.94,29.88 | 1012,4.4 | 0.17
2015-03-23,20.0,12.0,72.0,14.0,29.88,23.4,20 | 68.0,12 | 53.6,72,14 | 8.7,29.88 | 1012,23.4 | 0.92
2015-03-24,19.0,12.0,74.0,12.0,29.88,18.9,19 | 66.2,12 | 53.6,74,12 | 7.46,29.88 | 1012,18.9 | 0.74
2015-03-25,20.0,11.0,68.0,10.0,29.91,19.0,20 | 68.0,11 | 51.8,68,10 | 6.21,29.91 | 1013,19.0 | 0.75
2015-03-26,18.0,13.0,83.0,12.0,29.94,18.3,18 | 64.4,13 | 55.4,83,12 | 7.46,29.94 | 1014,18.3 | 0.72
2015-03-27,20.0,12.0,75.0,17.0,29.91,15.1,20 | 68.0,12 | 53.6,75,17 | 10.56,29.91 | 1013,15.1 | 0.59
2015-03-28,20.0,12.0,73.0,13.0,29.91,13.7,20 | 68.0,12 | 53.6,73,13 | 8.08,29.91 | 1013,13.7 | 0.54
2015-03-29,19.0,13.0,76.0,8.0,29.91,10.6,19 | 66.2,13 | 55.4,76,8 | 4.97,29.91 | 1013,10.6 | 0.42
2015-03-30,19.0,14.0,79.0,3.0,29.94,19.8,19 | 66.2,14 | 57.2,79,3 | 1.86,29.94 | 1014,19.8 | 0.78
2015-03-31,19.0,13.0,78.0,5.0,29.94,29.9,19 | 66.2,13 | 55.4,78,5 | 3.11,29.94 | 1014,29.9 | 1.18
2015-04-01,20.0,12.0,73.0,5.0,29.94,12.6,20 | 68.0,12 | 53.6,73,5 | 3.11,29.94 | 1014,12.6 | 0.5
2015-04-02,21.0,12.0,66.0,9.0,29.88,8.3,21 | 69.8,12 | 53.6,66,9 | 5.59,29.88 | 1012,8.3 | 0.33
2015-04-03,20.0,12.0,70.0,9.0,29.85,21.7,20 | 68.0,12 | 53.6,70,9 | 5.59,29.85 | 1011,21.7 | 0.85
2015-04-04,16.0,14.0,91.0,8.0,29.91,29.0,16 | 60.8,14 | 57.2,91,8 | 4.97,29.91 | 1013,29.0 | 1.14
2015-04-05,19.0,14.0,80.0,4.0,29.91,17.8,19 | 66.2,14 | 57.2,80,4 | 2.49,29.91 | 1013,17.8 | 0.7
2015-04-06,19.0,13.0,79.0,5.0,29.91,26.5,19 | 66.2,13 | 55.4,79,5 | 3.11,29.91 | 1013,26.5 | 1.04
2015-04-07,18.0,13.0,79.0,6.0,29.94,10.7,18 | 64.4,13 | 55.4,79,6 | 3.73,29.94 | 1014,10.7 | 0.42
2015-04-08,19.0,13.0,79.0,3.0,29.91,19.0,19 | 66.2,13 | 55.4,79,3 | 1.86,29.91 | 1013,19.0 | 0.75
2015-04-09,17.0,13.0,84.0,7.0,29.91,20.0,17 | 62.6,13 | 55.4,84,7 | 4.35,29.91 | 1013,20.0 | 0.79
2015-04-10,19.0,10.0,68.0,10.0,29.94,1.4,19 | 66.2,10 | 50.0,68,10 | 6.21,29.94 | 1014,1.4 | 0.06
2015-04-11,19.0,9.0,65.0,9.0,29.97,1.8,19 | 66.2,9 | 48.2,65,9 | 5.59,29.97 | 1015,1.8 | 0.07
2015-04-12,20.0,10.0,64.0,12.0,29.97,0.1,20 | 68.0,10 | 50.0,64,12 | 7.46,29.97 | 1015,0.1 | 0.0
2015-04-13,20.0,12.0,71.0,7.0,29.91,2.8,20 | 68.0,12 | 53.6,71,7 | 4.35,29.91 | 1013,2.8 | 0.11
2015-04-14,20.0,13.0,76.0,7.0,29.91,3.1,20 | 68.0,13 | 55.4,76,7 | 4.35,29.91 | 1013,3.1 | 0.12
2015-04-15,20.0,13.0,76.0,6.0,29.91,4.9,20 | 68.0,13 | 55.4,76,6 | 3.73,29.91 | 1013,4.9 | 0.19
2015-04-16,19.0,13.0,74.0,4.0,29.94,7.1,19 | 66.2,13 | 55.4,74,4 | 2.49,29.94 | 1014,7.1 | 0.28
2015-04-17,17.0,13.0,79.0,9.0,30.0,9.0,17 | 62.6,13 | 55.4,79,9 | 5.59,30.0 | 1016,9.0 | 0.35
2015-04-18,18.0,13.0,81.0,7.0,29.97,13.2,18 | 64.4,13 | 55.4,81,7 | 4.35,29.97 | 1015,13.2 | 0.52
2015-04-19,18.0,13.0,84.0,4.0,29.94,18.3,18 | 64.4,13 | 55.4,84,4 | 2.49,29.94 | 1014,18.3 | 0.72
2015-04-20,19.0,13.0,79.0,6.0,29.94,29.7,19 | 66.2,13 | 55.4,79,6 | 3.73,29.94 | 1014,29.7 | 1.17
2015-04-21,18.0,12.0,76.0,10.0,29.94,14.0,18 | 64.4,12 | 53.6,76,10 | 6.21,29.94 | 1014,14.0 | 0.55
2015-04-22,18.0,13.0,79.0,4.0,29.97,12.1,18 | 64.4,13 | 55.4,79,4 | 2.49,29.97 | 1015,12.1 | 0.48
2015-04-23,18.0,13.0,81.0,3.0,29.97,33.6,18 | 64.4,13 | 55.4,81,3 | 1.86,29.97 | 1015,33.6 | 1.32
2015-04-24,20.0,13.0,73.0,8.0,29.94,11.4,20 | 68.0,13 | 55.4,73,8 | 4.97,29.94 | 1014,11.4 | 0.45
2015-04-25,20.0,12.0,72.0,7.0,29.91,7.0,20 | 68.0,12 | 53.6,72,7 | 4.35,29.91 | 1013,7.0 | 0.28
2015-04-26,18.0,13.0,83.0,7.0,29.94,1.5,18 | 64.4,13 | 55.4,83,7 | 4.35,29.94 | 1014,1.5 | 0.06
2015-04-27,16.0,14.0,92.0,7.0,30.03,21.0,16 | 60.8,14 | 57.2,92,7 | 4.35,30.03 | 1017,21.0 | 0.83
2015-04-28,19.0,14.0,81.0,4.0,29.91,2.8,19 | 66.2,14 | 57.2,81,4 | 2.49,29.91 | 1013,2.8 | 0.11
2015-04-29,19.0,13.0,79.0,6.0,29.94,6.9,19 | 66.2,13 | 55.4,79,6 | 3.73,29.94 | 1014,6.9 | 0.27
2015-04-30,19.0,13.0,81.0,7.0,29.94,21.2,19 | 66.2,13 | 55.4,81,7 | 4.35,29.94 | 1014,21.2 | 0.83
2015-05-01,18.0,13.0,84.0,6.0,29.91,19.8,18 | 64.4,13 | 55.4,84,6 | 3.73,29.91 | 1013,19.8 | 0.78
2015-05-02,18.0,13.0,82.0,8.0,29.94,14.7,18 | 64.4,13 | 55.4,82,8 | 4.97,29.94 | 1014,14.7 | 0.58
2015-05-03,18.0,12.0,80.0,6.0,29.91,16.8,18 | 64.4,12 | 53.6,80,6 | 3.73,29.91 | 1013,16.8 | 0.66
2015-05-04,18.0,12.0,78.0,6.0,29.94,4.6,18 | 64.4,12 | 53.6,78,6 | 3.73,29.94 | 1014,4.6 | 0.18
2015-05-05,19.0,12.0,78.0,5.0,29.91,9.0,19 | 66.2,12 | 53.6,78,5 | 3.11,29.91 | 1013,9.0 | 0.35
2015-05-06,18.0,13.0,84.0,5.0,29.91,13.7,18 | 64.4,13 | 55.4,84,5 | 3.11,29.91 | 1013,13.7 | 0.54
2015-05-07,17.0,14.0,87.0,4.0,29.97,5.3,17 | 62.6,14 | 57.2,87,4 | 2.49,29.97 | 1015,5.3 | 0.21
2015-05-08,18.0,14.0,85.0,3.0,30.0,9.6,18 | 64.4,14 | 57.2,85,3 | 1.86,30.0 | 1016,9.6 | 0.38
2015-05-09,17.0,14.0,89.0,5.0,30.0,4.9,17 | 62.6,14 | 57.2,89,5 | 3.11,30.0 | 1016,4.9 | 0.19
2015-05-10,18.0,14.0,81.0,4.0,29.97,9.6,18 | 64.4,14 | 57.2,81,4 | 2.49,29.97 | 1015,9.6 | 0.38
2015-05-11,19.0,13.0,81.0,3.0,29.97,7.7,19 | 66.2,13 | 55.4,81,3 | 1.86,29.97 | 1015,7.7 | 0.3
2015-05-12,19.0,12.0,79.0,3.0,29.97,2.5,19 | 66.2,12 | 53.6,79,3 | 1.86,29.97 | 1015,2.5 | 0.1
2015-05-13,19.0,12.0,77.0,4.0,29.97,2.9,19 | 66.2,12 | 53.6,77,4 | 2.49,29.97 | 1015,2.9 | 0.11
2015-05-14,19.0,13.0,81.0,8.0,29.94,12.8,19 | 66.2,13 | 55.4,81,8 | 4.97,29.94 | 1014,12.8 | 0.5
2015-05-15,19.0,13.0,76.0,10.0,29.94,7.2,19 | 66.2,13 | 55.4,76,10 | 6.21,29.94 | 1014,7.2 | 0.28
2015-05-16,19.0,12.0,80.0,6.0,29.94,9.3,19 | 66.2,12 | 53.6,80,6 | 3.73,29.94 | 1014,9.3 | 0.37
2015-05-17,20.0,14.0,81.0,3.0,29.94,16.0,20 | 68.0,14 | 57.2,81,3 | 1.86,29.94 | 1014,16.0 | 0.63
2015-05-18,19.0,14.0,82.0,4.0,29.94,22.6,19 | 66.2,14 | 57.2,82,4 | 2.49,29.94 | 1014,22.6 | 0.89
2015-05-19,20.0,14.0,79.0,4.0,29.94,9.8,20 | 68.0,14 | 57.2,79,4 | 2.49,29.94 | 1014,9.8 | 0.39
2015-05-20,19.0,12.0,76.0,5.0,29.97,3.5,19 | 66.2,12 | 53.6,76,5 | 3.11,29.97 | 1015,3.5 | 0.14
2015-05-21,18.0,10.0,71.0,6.0,30.0,0.3,18 | 64.4,10 | 50.0,71,6 | 3.73,30.0 | 1016,0.3 | 0.01
2015-05-22,18.0,11.0,77.0,4.0,30.0,4.2,18 | 64.4,11 | 51.8,77,4 | 2.49,30.0 | 1016,4.2 | 0.17
2015-05-23,18.0,12.0,78.0,2.0,29.97,3.8,18 | 64.4,12 | 53.6,78,2 | 1.24,29.97 | 1015,3.8 | 0.15
2015-05-24,18.0,12.0,79.0,2.0,29.97,2.6,18 | 64.4,12 | 53.6,79,2 | 1.24,29.97 | 1015,2.6 | 0.1
2015-05-25,19.0,12.0,79.0,3.0,29.97,3.4,19 | 66.2,12 | 53.6,79,3 | 1.86,29.97 | 1015,3.4 | 0.13
2015-05-26,18.0,13.0,81.0,4.0,29.97,3.2,18 | 64.4,13 | 55.4,81,4 | 2.49,29.97 | 1015,3.2 | 0.13
2015-05-27,19.0,12.0,77.0,4.0,29.94,1.6,19 | 66.2,12 | 53.6,77,4 | 2.49,29.94 | 1014,1.6 | 0.06
2015-05-28,19.0,12.0,77.0,4.0,29.94,5.8,19 | 66.2,12 | 53.6,77,4 | 2.49,29.94 | 1014,5.8 | 0.23
2015-05-29,19.0,13.0,80.0,5.0,29.91,5.4,19 | 66.2,13 | 55.4,80,5 | 3.11,29.91 | 1013,5.4 | 0.21
2015-05-30,18.0,13.0,80.0,4.0,29.94,11.8,18 | 64.4,13 | 55.4,80,4 | 2.49,29.94 | 1014,11.8 | 0.46
2015-05-31,19.0,12.0,78.0,8.0,29.91,6.1,19 | 66.2,12 | 53.6,78,8 | 4.97,29.91 | 1013,6.1 | 0.24
2015-06-01,17.0,13.0,86.0,4.0,29.91,8.8,17 | 62.6,13 | 55.4,86,4 | 2.49,29.91 | 1013,8.8 | 0.35
2015-06-02,18.0,14.0,89.0,3.0,29.94,5.8,18 | 64.4,14 | 57.2,89,3 | 1.86,29.94 | 1014,5.8 | 0.23
2015-06-03,18.0,13.0,82.0,3.0,29.94,1.4,18 | 64.4,13 | 55.4,82,3 | 1.86,29.94 | 1014,1.4 | 0.06
2015-06-04,17.0,13.0,85.0,5.0,29.94,10.4,17 | 62.6,13 | 55.4,85,5 | 3.11,29.94 | 1014,10.4 | 0.41
2015-06-05,19.0,13.0,81.0,3.0,29.91,9.0,19 | 66.2,13 | 55.4,81,3 | 1.86,29.91 | 1013,9.0 | 0.35
2015-06-06,18.0,12.0,78.0,4.0,29.94,2.5,18 | 64.4,12 | 53.6,78,4 | 2.49,29.94 | 1014,2.5 | 0.1
2015-06-07,18.0,10.0,75.0,5.0,29.97,0.9,18 | 64.4,10 | 50.0,75,5 | 3.11,29.97 | 1015,0.9 | 0.04
2015-06-08,18.0,12.0,78.0,4.0,29.94,2.8,18 | 64.4,12 | 53.6,78,4 | 2.49,29.94 | 1014,2.8 | 0.11
2015-06-09,18.0,12.0,79.0,3.0,29.97,6.4,18 | 64.4,12 | 53.6,79,3 | 1.86,29.97 | 1015,6.4 | 0.25
2015-06-10,18.0,12.0,80.0,3.0,29.97,5.4,18 | 64.4,12 | 53.6,80,3 | 1.86,29.97 | 1015,5.4 | 0.21
2015-06-11,18.0,14.0,84.0,6.0,29.97,7.8,18 | 64.4,14 | 57.2,84,6 | 3.73,29.97 | 1015,7.8 | 0.31
2015-06-12,18.0,13.0,81.0,3.0,29.97,2.4,18 | 64.4,13 | 55.4,81,3 | 1.86,29.97 | 1015,2.4 | 0.09
2015-06-13,18.0,12.0,80.0,5.0,29.97,2.3,18 | 64.4,12 | 53.6,80,5 | 3.11,29.97 | 1015,2.3 | 0.09
2015-06-14,18.0,12.0,82.0,6.0,29.97,3.1,18 | 64.4,12 | 53.6,82,6 | 3.73,29.97 | 1015,3.1 | 0.12
2015-06-15,15.0,12.0,87.0,3.0,29.97,0.9,15 | 59.0,12 | 53.6,87,3 | 1.86,29.97 | 1015,0.9 | 0.04
2015-06-16,18.0,13.0,82.0,5.0,29.94,8.8,18 | 64.4,13 | 55.4,82,5 | 3.11,29.94 | 1014,8.8 | 0.35
2015-06-17,18.0,13.0,78.0,7.0,29.88,2.1,18 | 64.4,13 | 55.4,78,7 | 4.35,29.88 | 1012,2.1 | 0.08
2015-06-18,18.0,13.0,83.0,4.0,29.91,12.0,18 | 64.4,13 | 55.4,83,4 | 2.49,29.91 | 1013,12.0 | 0.47
2015-06-19,18.0,13.0,85.0,3.0,29.97,3.4,18 | 64.4,13 | 55.4,85,3 | 1.86,29.97 | 1015,3.4 | 0.13
2015-06-20,17.0,12.0,81.0,4.0,30.0,0.9,17 | 62.6,12 | 53.6,81,4 | 2.49,30.0 | 1016,0.9 | 0.04
2015-06-21,18.0,12.0,82.0,4.0,30.0,7.9,18 | 64.4,12 | 53.6,82,4 | 2.49,30.0 | 1016,7.9 | 0.31
2015-06-22,17.0,11.0,81.0,4.0,30.03,6.9,17 | 62.6,11 | 51.8,81,4 | 2.49,30.03 | 1017,6.9 | 0.27
2015-06-23,16.0,13.0,89.0,4.0,30.06,16.5,16 | 60.8,13 | 55.4,89,4 | 2.49,30.06 | 1018,16.5 | 0.65
2015-06-24,18.0,12.0,80.0,3.0,30.06,8.1,18 | 64.4,12 | 53.6,80,3 | 1.86,30.06 | 1018,8.1 | 0.32
2015-06-25,18.0,12.0,82.0,5.0,30.06,5.7,18 | 64.4,12 | 53.6,82,5 | 3.11,30.06 | 1018,5.7 | 0.22
2015-06-26,17.0,13.0,87.0,3.0,30.03,12.9,17 | 62.6,13 | 55.4,87,3 | 1.86,30.03 | 1017,12.9 | 0.51
2015-06-27,18.0,13.0,81.0,3.0,30.03,8.9,18 | 64.4,13 | 55.4,81,3 | 1.86,30.03 | 1017,8.9 | 0.35
2015-06-28,19.0,13.0,80.0,5.0,30.03,5.9,19 | 66.2,13 | 55.4,80,5 | 3.11,30.03 | 1017,5.9 | 0.23
2015-06-29,18.0,12.0,77.0,3.0,30.0,1.8,18 | 64.4,12 | 53.6,77,3 | 1.86,30.0 | 1016,1.8 | 0.07
2015-06-30,18.0,12.0,78.0,5.0,29.97,2.4,18 | 64.4,12 | 53.6,78,5 | 3.11,29.97 | 1015,2.4 | 0.09
2015-07-01,18.0,12.0,79.0,6.0,29.97,3.1,18 | 64.4,12 | 53.6,79,6 | 3.73,29.97 | 1015,3.1 | 0.12
2015-07-02,17.0,12.0,83.0,5.0,30.0,4.3,17 | 62.6,12 | 53.6,83,5 | 3.11,30.0 | 1016,4.3 | 0.17
2015-07-03,17.0,10.0,76.0,7.0,30.0,1.5,17 | 62.6,10 | 50.0,76,7 | 4.35,30.0 | 1016,1.5 | 0.06
2015-07-04,17.0,9.0,71.0,7.0,30.03,0.3,17 | 62.6,9 | 48.2,71,7 | 4.35,30.03 | 1017,0.3 | 0.01
2015-07-05,18.0,8.0,64.0,9.0,30.03,0.0,18 | 64.4,8 | 46.4,64,9 | 5.59,30.03 | 1017,0.0 | 0.0
2015-07-06,18.0,8.0,65.0,5.0,30.03,3.9,18 | 64.4,8 | 46.4,65,5 | 3.11,30.03 | 1017,3.9 | 0.15
2015-07-07,18.0,11.0,72.0,7.0,30.0,9.3,18 | 64.4,11 | 51.8,72,7 | 4.35,30.0 | 1016,9.3 | 0.37
2015-07-08,18.0,10.0,74.0,5.0,30.0,4.6,18 | 64.4,10 | 50.0,74,5 | 3.11,30.0 | 1016,4.6 | 0.18
2015-07-09,19.0,10.0,74.0,4.0,30.0,1.3,19 | 66.2,10 | 50.0,74,4 | 2.49,30.0 | 1016,1.3 | 0.05
2015-07-10,19.0,10.0,68.0,6.0,30.0,0.1,19 | 66.2,10 | 50.0,68,6 | 3.73,30.0 | 1016,0.1 | 0.0
2015-07-11,18.0,10.0,71.0,6.0,30.0,1.7,18 | 64.4,10 | 50.0,71,6 | 3.73,30.0 | 1016,1.7 | 0.07
2015-07-12,18.0,12.0,79.0,5.0,29.97,8.1,18 | 64.4,12 | 53.6,79,5 | 3.11,29.97 | 1015,8.1 | 0.32
2015-07-13,18.0,12.0,80.0,6.0,30.0,5.7,18 | 64.4,12 | 53.6,80,6 | 3.73,30.0 | 1016,5.7 | 0.22
2015-07-14,19.0,11.0,73.0,4.0,29.97,2.5,19 | 66.2,11 | 51.8,73,4 | 2.49,29.97 | 1015,2.5 | 0.1
2015-07-15,18.0,11.0,74.0,4.0,29.97,1.4,18 | 64.4,11 | 51.8,74,4 | 2.49,29.97 | 1015,1.4 | 0.06
2015-07-16,19.0,11.0,74.0,4.0,29.97,3.1,19 | 66.2,11 | 51.8,74,4 | 2.49,29.97 | 1015,3.1 | 0.12
2015-07-17,18.0,12.0,78.0,6.0,29.97,4.8,18 | 64.4,12 | 53.6,78,6 | 3.73,29.97 | 1015,4.8 | 0.19
2015-07-18,18.0,12.0,79.0,4.0,29.97,6.0,18 | 64.4,12 | 53.6,79,4 | 2.49,29.97 | 1015,6.0 | 0.24
2015-07-19,18.0,13.0,81.0,6.0,29.97,11.9,18 | 64.4,13 | 55.4,81,6 | 3.73,29.97 | 1015,11.9 | 0.47
2015-07-20,17.0,14.0,87.0,6.0,29.97,17.5,17 | 62.6,14 | 57.2,87,6 | 3.73,29.97 | 1015,17.5 | 0.69
2015-07-21,17.0,13.0,85.0,4.0,29.97,4.5,17 | 62.6,13 | 55.4,85,4 | 2.49,29.97 | 1015,4.5 | 0.18
2015-07-22,17.0,13.0,86.0,4.0,30.0,18.1,17 | 62.6,13 | 55.4,86,4 | 2.49,30.0 | 1016,18.1 | 0.71
2015-07-23,18.0,13.0,84.0,4.0,30.0,9.8,18 | 64.4,13 | 55.4,84,4 | 2.49,30.0 | 1016,9.8 | 0.39
2015-07-24,18.0,13.0,82.0,6.0,30.0,10.7,18 | 64.4,13 | 55.4,82,6 | 3.73,30.0 | 1016,10.7 | 0.42
2015-07-25,18.0,13.0,80.0,5.0,29.97,7.9,18 | 64.4,13 | 55.4,80,5 | 3.11,29.97 | 1015,7.9 | 0.31
2015-07-26,17.0,13.0,81.0,5.0,29.97,8.9,17 | 62.6,13 | 55.4,81,5 | 3.11,29.97 | 1015,8.9 | 0.35
2015-07-27,19.0,12.0,76.0,5.0,29.94,5.6,19 | 66.2,12 | 53.6,76,5 | 3.11,29.94 | 1014,5.6 | 0.22
2015-07-28,18.0,12.0,78.0,4.0,29.94,2.3,18 | 64.4,12 | 53.6,78,4 | 2.49,29.94 | 1014,2.3 | 0.09
2015-07-29,17.0,12.0,83.0,4.0,29.97,8.5,17 | 62.6,12 | 53.6,83,4 | 2.49,29.97 | 1015,8.5 | 0.33
2015-07-30,17.0,11.0,82.0,4.0,30.0,2.1,17 | 62.6,11 | 51.8,82,4 | 2.49,30.0 | 1016,2.1 | 0.08
2015-07-31,19.0,12.0,79.0,5.0,29.97,1.2,19 | 66.2,12 | 53.6,79,5 | 3.11,29.97 | 1015,1.2 | 0.05
2015-08-01,18.0,12.0,80.0,4.0,29.97,5.1,18 | 64.4,12 | 53.6,80,4 | 2.49,29.97 | 1015,5.1 | 0.2
2015-08-02,18.0,12.0,79.0,7.0,30.0,13.6,18 | 64.4,12 | 53.6,79,7 | 4.35,30.0 | 1016,13.6 | 0.54
2015-08-03,18.0,11.0,78.0,4.0,29.97,3.3,18 | 64.4,11 | 51.8,78,4 | 2.49,29.97 | 1015,3.3 | 0.13
2015-08-04,18.0,12.0,80.0,3.0,29.97,4.1,18 | 64.4,12 | 53.6,80,3 | 1.86,29.97 | 1015,4.1 | 0.16
2015-08-05,18.0,12.0,79.0,6.0,29.97,5.0,18 | 64.4,12 | 53.6,79,6 | 3.73,29.97 | 1015,5.0 | 0.2
2015-08-06,17.0,12.0,79.0,5.0,29.97,11.9,17 | 62.6,12 | 53.6,79,5 | 3.11,29.97 | 1015,11.9 | 0.47
2015-08-07,18.0,13.0,81.0,4.0,29.94,9.9,18 | 64.4,13 | 55.4,81,4 | 2.49,29.94 | 1014,9.9 | 0.39
